id;date;count
278;16.07.19;143
279;17.07.19;143,5
280;18.07.19;144
281;19.07.19;144,5
282;20.07.19;145
283;21.07.19;145,5
284;22.07.19;146
285;23.07.19;146,5
286;24.07.19;147
287;25.07.19;147,5
288;26.07.19;148
289;27.07.19;148,5
290;28.07.19;149
291;29.07.19;149,5
292;30.07.19;150
293;31.07.19;150,5
294;01.08.19;151
295;02.08.19;151,5
296;03.08.19;152
297;04.08.19;152,5
298;05.08.19;153
299;06.08.19;153,5
300;07.08.19;154
301;08.08.19;154,5
302;09.08.19;155
303;10.08.19;155,5
304;11.08.19;156
305;12.08.19;156,5
306;13.08.19;157
307;14.08.19;157,5
308;15.08.19;158
309;16.08.19;158,5
310;17.08.19;159
311;18.08.19;159,5
312;19.08.19;160
313;20.08.19;160,5
314;21.08.19;161
315;22.08.19;161,5
316;23.08.19;162
317;24.08.19;162,5
318;25.08.19;163
319;26.08.19;163,5
320;27.08.19;164
321;28.08.19;164,5
322;29.08.19;165
323;30.08.19;165,5
324;31.08.19;166
325;01.09.19;166,5
326;02.09.19;167
327;03.09.19;167,5
328;04.09.19;168
329;05.09.19;168,5
330;06.09.19;169
331;07.09.19;169,5
332;08.09.19;170
333;09.09.19;170,5
334;10.09.19;171
335;11.09.19;171,5
336;12.09.19;172
337;13.09.19;172,5
338;14.09.19;173
339;15.09.19;173,5
340;16.09.19;174
341;17.09.19;174,5
342;18.09.19;175
343;19.09.19;175,5
344;20.09.19;176
345;21.09.19;176,5
346;22.09.19;177
347;23.09.19;177,5
348;24.09.19;178
349;25.09.19;178,5
350;26.09.19;179
351;27.09.19;179,5
352;28.09.19;180
353;29.09.19;180,5
354;30.09.19;181
355;01.10.19;181,5
356;02.10.19;182
357;03.10.19;182,5
358;04.10.19;183
359;05.10.19;183,5
360;06.10.19;184
361;07.10.19;184,5
362;08.10.19;185
363;09.10.19;185,5
364;10.10.19;186
365;11.10.19;186,5
366;12.10.19;187
367;13.10.19;187,5
368;14.10.19;188
369;15.10.19;188,5
370;16.10.19;189
371;17.10.19;189,5
372;18.10.19;190
373;19.10.19;190,5
374;20.10.19;191
375;21.10.19;191,5
376;22.10.19;192
377;23.10.19;192,5
378;24.10.19;193
379;25.10.19;193,5
380;26.10.19;194
381;27.10.19;194,5
382;28.10.19;195
383;29.10.19;195,5
384;30.10.19;196
385;31.10.19;196,5
386;01.11.19;197
387;02.11.19;197,5
388;03.11.19;198
389;04.11.19;198,5
390;05.11.19;199
391;06.11.19;199,5
392;07.11.19;200
393;08.11.19;200,5
394;09.11.19;201
395;10.11.19;201,5
396;11.11.19;202
397;12.11.19;202,5
398;13.11.19;203
399;14.11.19;203,5
400;15.11.19;204
401;16.11.19;204,5
402;17.11.19;205
403;18.11.19;205,5
404;19.11.19;206
405;20.11.19;206,5
406;21.11.19;207
407;22.11.19;207,5
408;23.11.19;208
409;24.11.19;208,5
410;25.11.19;209
411;26.11.19;209,5
412;27.11.19;210
413;28.11.19;210,5
414;29.11.19;211
415;30.11.19;211,5
416;01.12.19;212
417;02.12.19;212,5
418;03.12.19;213
419;04.12.19;213,5
420;05.12.19;214
421;06.12.19;214,5
422;07.12.19;215
423;08.12.19;215,5
424;09.12.19;216
425;10.12.19;216,5
426;11.12.19;217
427;12.12.19;217,5
428;13.12.19;218
429;14.12.19;218,5
430;15.12.19;219
431;16.12.19;219,5
432;17.12.19;220
433;18.12.19;220,5
434;19.12.19;221
435;20.12.19;221,5
436;21.12.19;222
437;22.12.19;222,5
438;23.12.19;223
439;24.12.19;223,5
440;25.12.19;224
441;26.12.19;224,5
442;27.12.19;225
443;28.12.19;225,5
444;29.12.19;226
445;30.12.19;226,5
446;31.12.19;227
447;01.01.20;227,5
448;02.01.20;228
449;03.01.20;228,5
450;04.01.20;229
451;05.01.20;229,5
452;06.01.20;230
453;07.01.20;230,5
454;08.01.20;231
455;09.01.20;231,5
456;10.01.20;232
457;11.01.20;232,5
458;12.01.20;233
459;13.01.20;233,5
460;14.01.20;234
461;15.01.20;234,5
462;16.01.20;235
463;17.01.20;235,5
464;18.01.20;236
465;19.01.20;236,5
466;20.01.20;237
467;21.01.20;237,5
468;22.01.20;238
469;23.01.20;238,5
470;24.01.20;239
471;25.01.20;239,5
472;26.01.20;240
473;27.01.20;240,5
474;28.01.20;241
475;29.01.20;241,5
476;30.01.20;242
477;31.01.20;242,5
478;01.02.20;243
479;02.02.20;243,5
480;03.02.20;244
481;04.02.20;244,5
482;05.02.20;245
483;06.02.20;245,5
484;07.02.20;246
485;08.02.20;246,5
486;09.02.20;247
487;10.02.20;247,5
488;11.02.20;248
489;12.02.20;248,5
490;13.02.20;249
491;14.02.20;249,5
492;15.02.20;250
493;16.02.20;250,5
494;17.02.20;251
495;18.02.20;251,5
496;19.02.20;252
497;20.02.20;252,5
498;21.02.20;253
499;22.02.20;253,5
500;23.02.20;254
501;24.02.20;254,5
502;25.02.20;255
503;26.02.20;255,5
504;27.02.20;256
505;28.02.20;256,5
506;29.02.20;257
507;01.03.20;257,5
508;02.03.20;258
509;03.03.20;258,5
510;04.03.20;259
511;05.03.20;259,5
512;06.03.20;260
513;07.03.20;260,5
514;08.03.20;261
515;09.03.20;261,5
516;10.03.20;262
517;11.03.20;262,5
518;12.03.20;263
519;13.03.20;263,5
520;14.03.20;264
521;15.03.20;264,5
522;16.03.20;265
523;17.03.20;265,5
524;18.03.20;266
525;19.03.20;266,5
526;20.03.20;267
527;21.03.20;267,5
528;22.03.20;268
529;23.03.20;268,5
530;24.03.20;269
531;25.03.20;269,5
532;26.03.20;270
533;27.03.20;270,5
534;28.03.20;271
535;29.03.20;271,5
536;30.03.20;272
537;31.03.20;272,5
538;01.04.20;273
539;02.04.20;273,5
540;03.04.20;274
541;04.04.20;274,5
542;05.04.20;275
543;06.04.20;275,5
544;07.04.20;276
545;08.04.20;276,5
546;09.04.20;277
547;10.04.20;277,5
548;11.04.20;278
549;12.04.20;278,5
550;13.04.20;279
551;14.04.20;279,5
552;15.04.20;280
553;16.04.20;280,5
554;17.04.20;281
555;18.04.20;281,5
556;19.04.20;282
557;20.04.20;282,5
558;21.04.20;283
559;22.04.20;283,5
560;23.04.20;284
561;24.04.20;284,5
562;25.04.20;285
563;26.04.20;285,5
564;27.04.20;286
565;28.04.20;286,5
566;29.04.20;287
567;30.04.20;287,5
568;01.05.20;288
569;02.05.20;288,5
570;03.05.20;289
571;04.05.20;289,5
572;05.05.20;290
573;06.05.20;290,5
574;07.05.20;291
575;08.05.20;291,5
576;09.05.20;292
577;10.05.20;292,5
578;11.05.20;293
579;12.05.20;293,5
580;13.05.20;294
581;14.05.20;294,5
582;15.05.20;295
583;16.05.20;295,5
584;17.05.20;296
585;18.05.20;296,5
586;19.05.20;297
587;20.05.20;297,5
588;21.05.20;298
589;22.05.20;298,5
590;23.05.20;299
591;24.05.20;299,5
592;25.05.20;300
593;26.05.20;300,5
594;27.05.20;301
595;28.05.20;301,5
596;29.05.20;302
597;30.05.20;302,5
598;31.05.20;303
599;01.06.20;303,5
600;02.06.20;304
601;03.06.20;304,5
602;04.06.20;305
603;05.06.20;305,5
604;06.06.20;306
605;07.06.20;306,5
606;08.06.20;307
607;09.06.20;307,5
608;10.06.20;308
609;11.06.20;308,5
610;12.06.20;309
611;13.06.20;309,5
612;14.06.20;310
613;15.06.20;310,5
614;16.06.20;311
615;17.06.20;311,5
616;18.06.20;312
617;19.06.20;312,5
618;20.06.20;313
619;21.06.20;313,5
620;22.06.20;314
621;23.06.20;314,5
622;24.06.20;315
623;25.06.20;315,5
624;26.06.20;316
625;27.06.20;316,5
626;28.06.20;317
627;29.06.20;317,5
628;30.06.20;318
629;01.07.20;318,5
630;02.07.20;319
631;03.07.20;319,5
632;04.07.20;320
633;05.07.20;320,5
634;06.07.20;321
635;07.07.20;321,5
636;08.07.20;322
637;09.07.20;322,5
638;10.07.20;323
639;11.07.20;323,5
640;12.07.20;324
641;13.07.20;324,5
642;14.07.20;325
643;15.07.20;325,5
644;16.07.20;326
645;17.07.20;326,5
646;18.07.20;327
647;19.07.20;327,5
648;20.07.20;328
649;21.07.20;328,5
650;22.07.20;329
651;23.07.20;329,5
652;24.07.20;330
653;25.07.20;330,5
654;26.07.20;331
655;27.07.20;331,5
656;28.07.20;332
657;29.07.20;332,5
658;30.07.20;333
659;31.07.20;333,5
660;01.08.20;334
661;02.08.20;334,5
662;03.08.20;335
663;04.08.20;335,5
664;05.08.20;336
665;06.08.20;336,5
666;07.08.20;337
667;08.08.20;337,5
668;09.08.20;338
669;10.08.20;338,5
670;11.08.20;339
671;12.08.20;339,5
672;13.08.20;340
673;14.08.20;340,5
674;15.08.20;341
675;16.08.20;341,5
676;17.08.20;342
677;18.08.20;342,5
678;19.08.20;343
679;20.08.20;343,5
680;21.08.20;344
681;22.08.20;344,5
682;23.08.20;345
683;24.08.20;345,5
684;25.08.20;346
685;26.08.20;346,5
686;27.08.20;347
687;28.08.20;347,5
688;29.08.20;348
689;30.08.20;348,5
690;31.08.20;349
691;01.09.20;349,5
692;02.09.20;350
693;03.09.20;350,5
694;04.09.20;351
695;05.09.20;351,5
696;06.09.20;352
697;07.09.20;352,5
698;08.09.20;353
699;09.09.20;353,5
700;10.09.20;354
701;11.09.20;354,5
702;12.09.20;355
703;13.09.20;355,5
704;14.09.20;356
705;15.09.20;356,5
706;16.09.20;357
707;17.09.20;357,5
708;18.09.20;358
709;19.09.20;358,5
710;20.09.20;359
711;21.09.20;359,5
712;22.09.20;360
713;23.09.20;360,5
714;24.09.20;361
715;25.09.20;361,5
716;26.09.20;362
717;27.09.20;362,5
718;28.09.20;363
719;29.09.20;363,5
720;30.09.20;364
721;01.10.20;364,5
722;02.10.20;365
723;03.10.20;365,5
724;04.10.20;366
725;05.10.20;366,5
726;06.10.20;367
727;07.10.20;367,5
728;08.10.20;368
729;09.10.20;368,5
730;10.10.20;369
731;11.10.20;369,5
732;12.10.20;370
733;13.10.20;370,5
734;14.10.20;371
735;15.10.20;371,5
736;16.10.20;372
737;17.10.20;372,5
738;18.10.20;373
739;19.10.20;373,5
740;20.10.20;374
741;21.10.20;374,5
742;22.10.20;375
743;23.10.20;375,5
744;24.10.20;376
745;25.10.20;376,5
746;26.10.20;377
747;27.10.20;377,5
748;28.10.20;378
749;29.10.20;378,5
750;30.10.20;379
751;31.10.20;379,5
752;01.11.20;380
753;02.11.20;380,5
754;03.11.20;381
755;04.11.20;381,5
756;05.11.20;382
757;06.11.20;382,5
758;07.11.20;383
759;08.11.20;383,5
760;09.11.20;384
761;10.11.20;384,5
762;11.11.20;385
763;12.11.20;385,5
764;13.11.20;386
765;14.11.20;386,5
766;15.11.20;387
767;16.11.20;387,5
768;17.11.20;388
769;18.11.20;388,5
770;19.11.20;389
771;20.11.20;389,5
772;21.11.20;390
773;22.11.20;390,5
774;23.11.20;391
775;24.11.20;391,5
776;25.11.20;392
777;26.11.20;392,5
778;27.11.20;393
779;28.11.20;393,5
780;29.11.20;394
781;30.11.20;394,5
782;01.12.20;395
783;02.12.20;395,5
784;03.12.20;396
785;04.12.20;396,5
786;05.12.20;397
787;06.12.20;397,5
788;07.12.20;398
789;08.12.20;398,5
790;09.12.20;399
791;10.12.20;399,5
792;11.12.20;400
793;12.12.20;400,5
794;13.12.20;401
795;14.12.20;401,5
796;15.12.20;402
797;16.12.20;402,5
798;17.12.20;403
799;18.12.20;403,5
800;19.12.20;404
801;20.12.20;404,5
802;21.12.20;405
803;22.12.20;405,5
804;23.12.20;406
805;24.12.20;406,5
806;25.12.20;407
807;26.12.20;407,5
808;27.12.20;408
809;28.12.20;408,5
810;29.12.20;409
811;30.12.20;409,5
812;31.12.20;410
813;01.01.21;410,5
814;02.01.21;411
815;03.01.21;411,5
816;04.01.21;412
817;05.01.21;412,5
818;06.01.21;413
819;07.01.21;413,5
820;08.01.21;414
821;09.01.21;414,5
822;10.01.21;415
823;11.01.21;415,5
824;12.01.21;416
825;13.01.21;416,5
826;14.01.21;417
827;15.01.21;417,5
828;16.01.21;418
829;17.01.21;418,5
830;18.01.21;419
831;19.01.21;419,5
832;20.01.21;420
833;21.01.21;420,5
834;22.01.21;421
835;23.01.21;421,5
836;24.01.21;422
837;25.01.21;422,5
838;26.01.21;423
839;27.01.21;423,5
840;28.01.21;424
841;29.01.21;424,5
842;30.01.21;425
843;31.01.21;425,5
844;01.02.21;426
845;02.02.21;426,5
846;03.02.21;427
847;04.02.21;427,5
848;05.02.21;428
849;06.02.21;428,5
850;07.02.21;429
851;08.02.21;429,5
852;09.02.21;430
853;10.02.21;430,5
854;11.02.21;431
855;12.02.21;431,5
856;13.02.21;432
857;14.02.21;432,5
858;15.02.21;433
859;16.02.21;433,5
860;17.02.21;434
861;18.02.21;434,5
862;19.02.21;435
863;20.02.21;435,5
864;21.02.21;436
865;22.02.21;436,5
866;23.02.21;437
867;24.02.21;437,5
868;25.02.21;438
869;26.02.21;438,5
870;27.02.21;439
871;28.02.21;439,5
872;01.03.21;440
873;02.03.21;440,5
874;03.03.21;441
875;04.03.21;441,5
876;05.03.21;442
877;06.03.21;442,5
878;07.03.21;443
879;08.03.21;443,5
880;09.03.21;444
881;10.03.21;444,5
882;11.03.21;445
883;12.03.21;445,5
884;13.03.21;446
885;14.03.21;446,5
886;15.03.21;447
887;16.03.21;447,5
888;17.03.21;448
889;18.03.21;448,5
890;19.03.21;449
891;20.03.21;449,5
892;21.03.21;450
893;22.03.21;450,5
894;23.03.21;451
895;24.03.21;451,5
896;25.03.21;452
897;26.03.21;452,5
898;27.03.21;453
899;28.03.21;453,5
900;29.03.21;454
901;30.03.21;454,5
902;31.03.21;455
903;01.04.21;455,5
904;02.04.21;456
905;03.04.21;456,5
906;04.04.21;457
907;05.04.21;457,5
908;06.04.21;458
909;07.04.21;458,5
910;08.04.21;459
911;09.04.21;459,5
912;10.04.21;460
913;11.04.21;460,5
914;12.04.21;461
915;13.04.21;461,5
916;14.04.21;462
917;15.04.21;462,5
918;16.04.21;463
919;17.04.21;463,5
920;18.04.21;464
921;19.04.21;464,5
922;20.04.21;465
923;21.04.21;465,5
924;22.04.21;466
925;23.04.21;466,5
926;24.04.21;467
927;25.04.21;467,5
928;26.04.21;468
929;27.04.21;468,5
930;28.04.21;469
931;29.04.21;469,5
932;30.04.21;470
933;01.05.21;470,5
934;02.05.21;471
935;03.05.21;471,5
936;04.05.21;472
937;05.05.21;472,5
938;06.05.21;473
939;07.05.21;473,5
940;08.05.21;474
941;09.05.21;474,5
942;10.05.21;475
943;11.05.21;475,5
944;12.05.21;476
945;13.05.21;476,5
946;14.05.21;477
947;15.05.21;477,5
948;16.05.21;478
949;17.05.21;478,5
950;18.05.21;479
951;19.05.21;479,5
952;20.05.21;480
953;21.05.21;480,5
954;22.05.21;481
955;23.05.21;481,5
956;24.05.21;482
957;25.05.21;482,5
958;26.05.21;483
959;27.05.21;483,5
960;28.05.21;484
961;29.05.21;484,5
962;30.05.21;485
963;31.05.21;485,5
964;01.06.21;486
965;02.06.21;486,5
966;03.06.21;487
967;04.06.21;487,5
968;05.06.21;488
969;06.06.21;488,5
970;07.06.21;489
971;08.06.21;489,5
972;09.06.21;490
973;10.06.21;490,5
974;11.06.21;491
975;12.06.21;491,5
976;13.06.21;492
977;14.06.21;492,5
978;15.06.21;493
979;16.06.21;493,5
980;17.06.21;494
981;18.06.21;494,5
982;19.06.21;495
983;20.06.21;495,5
984;21.06.21;496
985;22.06.21;496,5
986;23.06.21;497
987;24.06.21;497,5
988;25.06.21;498
989;26.06.21;498,5
990;27.06.21;499
991;28.06.21;499,5
992;29.06.21;500
993;30.06.21;500,5
994;01.07.21;501
995;02.07.21;501,5
996;03.07.21;502
997;04.07.21;502,5
998;05.07.21;503
999;06.07.21;503,5
1000;07.07.21;504
1001;08.07.21;504,5
1002;09.07.21;505
1003;10.07.21;505,5
1004;11.07.21;506
1005;12.07.21;506,5
1006;13.07.21;507
1007;14.07.21;507,5
1008;15.07.21;508
1009;16.07.21;508,5
1010;17.07.21;509
1011;18.07.21;509,5
1012;19.07.21;510
1013;20.07.21;510,5
1014;21.07.21;511
1015;22.07.21;511,5
1016;23.07.21;512
1017;24.07.21;512,5
1018;25.07.21;513
1019;26.07.21;513,5
1020;27.07.21;514
1021;28.07.21;514,5
1022;29.07.21;515
1023;30.07.21;515,5
1024;31.07.21;516
1025;01.08.21;516,5
1026;02.08.21;517
1027;03.08.21;517,5
1028;04.08.21;518
1029;05.08.21;518,5
1030;06.08.21;519
1031;07.08.21;519,5
1032;08.08.21;520
1033;09.08.21;520,5
1034;10.08.21;521
1035;11.08.21;521,5
1036;12.08.21;522
1037;13.08.21;522,5
1038;14.08.21;523
1039;15.08.21;523,5
1040;16.08.21;524
1041;17.08.21;524,5
1042;18.08.21;525
1043;19.08.21;525,5
1044;20.08.21;526
1045;21.08.21;526,5
1046;22.08.21;527
1047;23.08.21;527,5
1048;24.08.21;528
1049;25.08.21;528,5
1050;26.08.21;529
1051;27.08.21;529,5
1052;28.08.21;530
1053;29.08.21;530,5
1054;30.08.21;531
1055;31.08.21;531,5
1056;01.09.21;532
1057;02.09.21;532,5
1058;03.09.21;533
1059;04.09.21;533,5
1060;05.09.21;534
1061;06.09.21;534,5
1062;07.09.21;535
1063;08.09.21;535,5
1064;09.09.21;536
1065;10.09.21;536,5
1066;11.09.21;537
1067;12.09.21;537,5
1068;13.09.21;538
1069;14.09.21;538,5
1070;15.09.21;539
1071;16.09.21;539,5
1072;17.09.21;540
1073;18.09.21;540,5
1074;19.09.21;541
1075;20.09.21;541,5
1076;21.09.21;542
1077;22.09.21;542,5
1078;23.09.21;543
1079;24.09.21;543,5
1080;25.09.21;544
1081;26.09.21;544,5
1082;27.09.21;545
1083;28.09.21;545,5
1084;29.09.21;546
1085;30.09.21;546,5
1086;01.10.21;547
1087;02.10.21;547,5
1088;03.10.21;548
1089;04.10.21;548,5
1090;05.10.21;549
1091;06.10.21;549,5
1092;07.10.21;550
1093;08.10.21;550,5
1094;09.10.21;551
1095;10.10.21;551,5
1096;11.10.21;552
1097;12.10.21;552,5
1098;13.10.21;553
1099;14.10.21;553,5
1100;15.10.21;554
1101;16.10.21;554,5
1102;17.10.21;555
1103;18.10.21;555,5
1104;19.10.21;556
1105;20.10.21;556,5
1106;21.10.21;557
1107;22.10.21;557,5
1108;23.10.21;558
1109;24.10.21;558,5
1110;25.10.21;559
1111;26.10.21;559,5
1112;27.10.21;560
1113;28.10.21;560,5
1114;29.10.21;561
1115;30.10.21;561,5
1116;31.10.21;562
1117;01.11.21;562,5
1118;02.11.21;563
1119;03.11.21;563,5
1120;04.11.21;564
1121;05.11.21;564,5
1122;06.11.21;565
1123;07.11.21;565,5
1124;08.11.21;566
1125;09.11.21;566,5
1126;10.11.21;567
1127;11.11.21;567,5
1128;12.11.21;568
1129;13.11.21;568,5
1130;14.11.21;569
1131;15.11.21;569,5
1132;16.11.21;570
1133;17.11.21;570,5
1134;18.11.21;571
1135;19.11.21;571,5
1136;20.11.21;572
1137;21.11.21;572,5
1138;22.11.21;573
1139;23.11.21;573,5
1140;24.11.21;574
1141;25.11.21;574,5
1142;26.11.21;575
1143;27.11.21;575,5
1144;28.11.21;576
1145;29.11.21;576,5
1146;30.11.21;577
1147;01.12.21;577,5
1148;02.12.21;578
1149;03.12.21;578,5
1150;04.12.21;579
1151;05.12.21;579,5
1152;06.12.21;580
1153;07.12.21;580,5
1154;08.12.21;581
1155;09.12.21;581,5
1156;10.12.21;582
1157;11.12.21;582,5
1158;12.12.21;583
1159;13.12.21;583,5
1160;14.12.21;584
1161;15.12.21;584,5
1162;16.12.21;585
1163;17.12.21;585,5
1164;18.12.21;586
1165;19.12.21;586,5
1166;20.12.21;587
1167;21.12.21;587,5
1168;22.12.21;588
1169;23.12.21;588,5
1170;24.12.21;589
1171;25.12.21;589,5
1172;26.12.21;590
1173;27.12.21;590,5
1174;28.12.21;591
1175;29.12.21;591,5
1176;30.12.21;592
1177;31.12.21;592,5
1178;01.01.22;593
1179;02.01.22;593,5
1180;03.01.22;594
1181;04.01.22;594,5
1182;05.01.22;595
1183;06.01.22;595,5
1184;07.01.22;596
1185;08.01.22;596,5
1186;09.01.22;597
1187;10.01.22;597,5
1188;11.01.22;598
1189;12.01.22;598,5
1190;13.01.22;599
1191;14.01.22;599,5
1192;15.01.22;600
1193;16.01.22;600,5
1194;17.01.22;601
1195;18.01.22;601,5
1196;19.01.22;602
1197;20.01.22;602,5
1198;21.01.22;603
1199;22.01.22;603,5
1200;23.01.22;604
1201;24.01.22;604,5
1202;25.01.22;605
1203;26.01.22;605,5
1204;27.01.22;606
1205;28.01.22;606,5
1206;29.01.22;607
1207;30.01.22;607,5
1208;31.01.22;608
1209;01.02.22;608,5
1210;02.02.22;609
1211;03.02.22;609,5
1212;04.02.22;610
1213;05.02.22;610,5
1214;06.02.22;611
1215;07.02.22;611,5
1216;08.02.22;612
1217;09.02.22;612,5
1218;10.02.22;613
1219;11.02.22;613,5
1220;12.02.22;614
1221;13.02.22;614,5
1222;14.02.22;615
1223;15.02.22;615,5
1224;16.02.22;616
1225;17.02.22;616,5
1226;18.02.22;617
1227;19.02.22;617,5
1228;20.02.22;618
1229;21.02.22;618,5
1230;22.02.22;619
1231;23.02.22;619,5
1232;24.02.22;620
1233;25.02.22;620,5
1234;26.02.22;621
1235;27.02.22;621,5
1236;28.02.22;622
1237;01.03.22;622,5
1238;02.03.22;623
1239;03.03.22;623,5
1240;04.03.22;624
1241;05.03.22;624,5
1242;06.03.22;625
1243;07.03.22;625,5
1244;08.03.22;626
1245;09.03.22;626,5
1246;10.03.22;627
1247;11.03.22;627,5
1248;12.03.22;628
1249;13.03.22;628,5
1250;14.03.22;629
1251;15.03.22;629,5
1252;16.03.22;630
1253;17.03.22;630,5
1254;18.03.22;631
1255;19.03.22;631,5
1256;20.03.22;632
1257;21.03.22;632,5
1258;22.03.22;633
1259;23.03.22;633,5
1260;24.03.22;634
1261;25.03.22;634,5
1262;26.03.22;635
1263;27.03.22;635,5
1264;28.03.22;636
1265;29.03.22;636,5
1266;30.03.22;637
1267;31.03.22;637,5
1268;01.04.22;638
1269;02.04.22;638,5
1270;03.04.22;639
1271;04.04.22;639,5
1272;05.04.22;640
1273;06.04.22;640,5
1274;07.04.22;641
1275;08.04.22;641,5
1276;09.04.22;642
1277;10.04.22;642,5
1278;11.04.22;643
1279;12.04.22;643,5
1280;13.04.22;644
1281;14.04.22;644,5
1282;15.04.22;645
1283;16.04.22;645,5
1284;17.04.22;646
1285;18.04.22;646,5
1286;19.04.22;647
1287;20.04.22;647,5
1288;21.04.22;648
1289;22.04.22;648,5
1290;23.04.22;649
1291;24.04.22;649,5
1292;25.04.22;650
1293;26.04.22;650,5
1294;27.04.22;651
1295;28.04.22;651,5
1296;29.04.22;652
1297;30.04.22;652,5
1298;01.05.22;653
1299;02.05.22;653,5
1300;03.05.22;654
1301;04.05.22;654,5
1302;05.05.22;655
1303;06.05.22;655,5
1304;07.05.22;656
1305;08.05.22;656,5
1306;09.05.22;657
1307;10.05.22;657,5
1308;11.05.22;658
1309;12.05.22;658,5
1310;13.05.22;659
1311;14.05.22;659,5
1312;15.05.22;660
1313;16.05.22;660,5
1314;17.05.22;661
1315;18.05.22;661,5
1316;19.05.22;662
1317;20.05.22;662,5
1318;21.05.22;663
1319;22.05.22;663,5
1320;23.05.22;664
1321;24.05.22;664,5
1322;25.05.22;665
1323;26.05.22;665,5
1324;27.05.22;666
1325;28.05.22;666,5
1326;29.05.22;667
1327;30.05.22;667,5
1328;31.05.22;668
1329;01.06.22;668,5
1330;02.06.22;669
1331;03.06.22;669,5
1332;04.06.22;670
1333;05.06.22;670,5
1334;06.06.22;671
1335;07.06.22;671,5
1336;08.06.22;672
1337;09.06.22;672,5
1338;10.06.22;673
1339;11.06.22;673,5
1340;12.06.22;674
1341;13.06.22;674,5
1342;14.06.22;675
1343;15.06.22;675,5
1344;16.06.22;676
1345;17.06.22;676,5
1346;18.06.22;677
1347;19.06.22;677,5
1348;20.06.22;678
1349;21.06.22;678,5
1350;22.06.22;679
1351;23.06.22;679,5
1352;24.06.22;680
1353;25.06.22;680,5
1354;26.06.22;681
1355;27.06.22;681,5
1356;28.06.22;682
1357;29.06.22;682,5
1358;30.06.22;683
1359;01.07.22;683,5
1360;02.07.22;684
1361;03.07.22;684,5
1362;04.07.22;685
1363;05.07.22;685,5
1364;06.07.22;686
1365;07.07.22;686,5
1366;08.07.22;687
1367;09.07.22;687,5
1368;10.07.22;688
1369;11.07.22;688,5
1370;12.07.22;689
1371;13.07.22;689,5
1372;14.07.22;690
1373;15.07.22;690,5
1374;16.07.22;691
1375;17.07.22;691,5
1376;18.07.22;692
1377;19.07.22;692,5
1378;20.07.22;693
1379;21.07.22;693,5
1380;22.07.22;694
1381;23.07.22;694,5
1382;24.07.22;695
1383;25.07.22;695,5
1384;26.07.22;696
1385;27.07.22;696,5
1386;28.07.22;697
1387;29.07.22;697,5
1388;30.07.22;698
1389;31.07.22;698,5
1390;01.08.22;699
1391;02.08.22;699,5
1392;03.08.22;700
1393;04.08.22;700,5
1394;05.08.22;701
1395;06.08.22;701,5
1396;07.08.22;702
1397;08.08.22;702,5
1398;09.08.22;703
1399;10.08.22;703,5
1400;11.08.22;704
1401;12.08.22;704,5
1402;13.08.22;705
1403;14.08.22;705,5
1404;15.08.22;706
1405;16.08.22;706,5
1406;17.08.22;707
1407;18.08.22;707,5
1408;19.08.22;708
1409;20.08.22;708,5
1410;21.08.22;709
1411;22.08.22;709,5
1412;23.08.22;710
1413;24.08.22;710,5
1414;25.08.22;711
1415;26.08.22;711,5
1416;27.08.22;712
1417;28.08.22;712,5
1418;29.08.22;713
1419;30.08.22;713,5
1420;31.08.22;714
1421;01.09.22;714,5
1422;02.09.22;715
1423;03.09.22;715,5
1424;04.09.22;716
1425;05.09.22;716,5
1426;06.09.22;717
1427;07.09.22;717,5
1428;08.09.22;718
1429;09.09.22;718,5
1430;10.09.22;719
1431;11.09.22;719,5
1432;12.09.22;720
1433;13.09.22;720,5
1434;14.09.22;721
1435;15.09.22;721,5
1436;16.09.22;722
1437;17.09.22;722,5
1438;18.09.22;723
1439;19.09.22;723,5
1440;20.09.22;724
1441;21.09.22;724,5
1442;22.09.22;725
1443;23.09.22;725,5
1444;24.09.22;726
1445;25.09.22;726,5
1446;26.09.22;727
1447;27.09.22;727,5
1448;28.09.22;728
1449;29.09.22;728,5
1450;30.09.22;729
1451;01.10.22;729,5
1452;02.10.22;730
1453;03.10.22;730,5
1454;04.10.22;731
1455;05.10.22;731,5
1456;06.10.22;732
1457;07.10.22;732,5
1458;08.10.22;733
1459;09.10.22;733,5
1460;10.10.22;734
1461;11.10.22;734,5
1462;12.10.22;735
1463;13.10.22;735,5
1464;14.10.22;736
1465;15.10.22;736,5
1466;16.10.22;737
1467;17.10.22;737,5
1468;18.10.22;738
1469;19.10.22;738,5
1470;20.10.22;739
1471;21.10.22;739,5
1472;22.10.22;740
1473;23.10.22;740,5
1474;24.10.22;741
1475;25.10.22;741,5
1476;26.10.22;742
1477;27.10.22;742,5
1478;28.10.22;743
1479;29.10.22;743,5
1480;30.10.22;744
1481;31.10.22;744,5
1482;01.11.22;745
1483;02.11.22;745,5
1484;03.11.22;746
1485;04.11.22;746,5
1486;05.11.22;747
1487;06.11.22;747,5
1488;07.11.22;748
1489;08.11.22;748,5
1490;09.11.22;749
1491;10.11.22;749,5
1492;11.11.22;750
1493;12.11.22;750,5
1494;13.11.22;751
1495;14.11.22;751,5
1496;15.11.22;752
1497;16.11.22;752,5
1498;17.11.22;753
1499;18.11.22;753,5
1500;19.11.22;754
1501;20.11.22;754,5
1502;21.11.22;755
1503;22.11.22;755,5
